"","MGI.symbol","HGNC.symbol","Duplicate_HGNC","Duplicate_MGI","One_to_one"
"3336","Bcan","BCAN",FALSE,FALSE,TRUE
"3337","Pdss2","PDSS2",FALSE,FALSE,TRUE
"3338","Pemt","PEMT",FALSE,FALSE,TRUE
"3339","Mb","MB",FALSE,FALSE,TRUE
"3340","Met","MET",FALSE,FALSE,TRUE
"3341","Robo1","ROBO1",FALSE,FALSE,TRUE
"3342","Slc7a11","SLC7A11",FALSE,FALSE,TRUE
"3343","Ikzf3","IKZF3",FALSE,FALSE,TRUE
"3344","Ap5m1","AP5M1",FALSE,FALSE,TRUE
"3345","Gpd1","GPD1",FALSE,FALSE,TRUE
"3346","Asrgl1","ASRGL1",FALSE,FALSE,TRUE
"3347","Txk","TXK",FALSE,FALSE,TRUE
"3348","Tuba1a","TUBA1A",FALSE,FALSE,TRUE
"3349","Socs1","SOCS1",FALSE,FALSE,TRUE
"3350","4930590J08Rik","C3orf20",FALSE,FALSE,TRUE
"3351","Nutm2","NUTM2D",FALSE,TRUE,FALSE
"3352","Pate1","PATE1",FALSE,FALSE,TRUE
"3353","Nabp1","NABP1",FALSE,FALSE,TRUE
"3354","Adgrg4","ADGRG4",FALSE,FALSE,TRUE
"3355","Jmjd4","JMJD4",FALSE,FALSE,TRUE
"3356","Axl","AXL",FALSE,FALSE,TRUE
"3357","Snap91","SNAP91",FALSE,FALSE,TRUE
"3358","Galnt7","GALNT7",FALSE,FALSE,TRUE
"3359","Krt24","KRT24",FALSE,FALSE,TRUE
"3360","Irs1","IRS1",FALSE,FALSE,TRUE
"3361","Steap4","STEAP4",FALSE,FALSE,TRUE
"3362","Rpp38","RPP38",FALSE,FALSE,TRUE
"3363","Gm572","C1orf127",FALSE,FALSE,TRUE
"3364","Gm45234","ATN1",TRUE,FALSE,FALSE
"3365","Atn1","ATN1",TRUE,FALSE,FALSE
"3366","Dmtn","DMTN",FALSE,FALSE,TRUE
"3367","Cib2","CIB2",FALSE,FALSE,TRUE
"3368","Eef2kmt","EEF2KMT",FALSE,TRUE,FALSE
"3369","Tpte","TPTE",FALSE,TRUE,FALSE
"3370","Mtmr11","MTMR11",FALSE,FALSE,TRUE
"3371","Hmga2","HMGA2",FALSE,FALSE,TRUE
"3372","Arfip1","ARFIP1",FALSE,FALSE,TRUE
"3373","Rnd1","RND1",FALSE,FALSE,TRUE
"3374","Dnajc22","DNAJC22",FALSE,FALSE,TRUE
"3375","Coprs","COPRS",FALSE,FALSE,TRUE
"3376","Chtf8","CHTF8",FALSE,FALSE,TRUE
"3377","Ly6g6e","LY6G6E",FALSE,FALSE,TRUE
"3378","Parpbp","PARPBP",FALSE,FALSE,TRUE
"3379","1700113H08Rik","C12orf42",FALSE,FALSE,TRUE
"3380","Slc39a2","SLC39A2",FALSE,FALSE,TRUE
"3381","Mirlet7c-1","MIRLET7C",FALSE,FALSE,TRUE
"3382","Mtif2","MTIF2",FALSE,FALSE,TRUE
"3383","Mlf2","MLF2",FALSE,FALSE,TRUE
"3384","Mir302d","MIR302D",FALSE,FALSE,TRUE
"3385","Rbm11","RBM11",FALSE,FALSE,TRUE
"3386","Elmod3","ELMOD3",FALSE,FALSE,TRUE
"3387","Cep55","CEP55",FALSE,FALSE,TRUE
"3388","Tpbg","TPBG",FALSE,FALSE,TRUE
"3389","Zfp90","ZFP90",FALSE,FALSE,TRUE
"3390","Daw1","DAW1",FALSE,FALSE,TRUE
"3391","Sri","SRI",FALSE,FALSE,TRUE
"3392","Prps1","PRPS1",TRUE,FALSE,FALSE
"3393","Tubb4a","TUBB4A",FALSE,FALSE,TRUE
"3394","Nkg7","NKG7",FALSE,FALSE,TRUE
"3395","Scyl2","SCYL2",FALSE,FALSE,TRUE
"3396","Nubp2","NUBP2",FALSE,FALSE,TRUE
"3397","Sh2d6","SH2D6",FALSE,FALSE,TRUE
"3398","Parg","PARG",FALSE,FALSE,TRUE
"3399","Arhgef40","ARHGEF40",FALSE,FALSE,TRUE
"3400","Endou","ENDOU",FALSE,FALSE,TRUE
"3401","Nln","NLN",FALSE,FALSE,TRUE
"3402","S100pbp","S100PBP",FALSE,FALSE,TRUE
"3403","Vps4a","VPS4A",FALSE,FALSE,TRUE
"3404","Cenpu","CENPU",FALSE,FALSE,TRUE
"3405","Pmch","PMCH",FALSE,FALSE,TRUE
"3406","2310030G06Rik","C11orf52",FALSE,FALSE,TRUE
"3407","Rassf3","RASSF3",FALSE,FALSE,TRUE
"3408","Prickle3","PRICKLE3",FALSE,FALSE,TRUE
"3409","Eif4e1b","EIF4E1B",FALSE,FALSE,TRUE
"3410","Ubqlnl","UBQLNL",FALSE,FALSE,TRUE
"3411","Pi4k2a","PI4K2A",FALSE,FALSE,TRUE
"3412","Plekho1","PLEKHO1",FALSE,FALSE,TRUE
"3413","Olfr314","OR2T8",FALSE,TRUE,FALSE
"3414","Snord73a","SNORD73A",FALSE,FALSE,TRUE
"3415","Grb7","GRB7",FALSE,FALSE,TRUE
"3416","Prss35","PRSS35",FALSE,FALSE,TRUE
"3417","Pole3","POLE3",FALSE,FALSE,TRUE
"3418","Lipg","LIPG",FALSE,FALSE,TRUE
"3419","Hectd1","HECTD1",FALSE,FALSE,TRUE
"3420","Prdm14","PRDM14",FALSE,FALSE,TRUE
"3421","Gskip","GSKIP",FALSE,FALSE,TRUE
"3422","Primpol","PRIMPOL",FALSE,FALSE,TRUE
"3423","Syne3","SYNE3",FALSE,FALSE,TRUE
"3424","Hemk1","HEMK1",FALSE,FALSE,TRUE
"3425","Gata1","GATA1",FALSE,FALSE,TRUE
"3426","Snx9","SNX9",FALSE,FALSE,TRUE
"3427","Serinc2","SERINC2",FALSE,FALSE,TRUE
"3428","Scml2","SCML2",FALSE,FALSE,TRUE
"3429","Auh","AUH",FALSE,FALSE,TRUE
"3430","Fth1","FTH1",FALSE,FALSE,TRUE
"3431","Arhgap39","ARHGAP39",FALSE,FALSE,TRUE
"3432","Trim47","TRIM47",FALSE,FALSE,TRUE
"3433","Ltn1","LTN1",FALSE,FALSE,TRUE
"3434","1700037C18Rik","C16orf90",FALSE,FALSE,TRUE
"3435","Anks1b","ANKS1B",FALSE,FALSE,TRUE
"3436","Mir433","MIR433",FALSE,FALSE,TRUE
"3437","Rbfa","RBFA",FALSE,FALSE,TRUE
"3438","Me2","ME2",FALSE,FALSE,TRUE
"3439","Sh3bp5","SH3BP5",FALSE,FALSE,TRUE
"3440","Glt8d1","GLT8D1",FALSE,FALSE,TRUE
"3441","Acsl1","ACSL1",FALSE,FALSE,TRUE
"3442","Hoga1","HOGA1",FALSE,FALSE,TRUE
"3443","Mmp7","MMP7",FALSE,FALSE,TRUE
"3444","Pfn3","PFN3",FALSE,FALSE,TRUE
"3445","Tmem154","TMEM154",FALSE,FALSE,TRUE
"3446","Olfr656","OR52P1P",FALSE,FALSE,TRUE
"3447","Trav12d-1","TRAV18",TRUE,FALSE,FALSE
"3448","Trav12d-2","TRAV18",TRUE,FALSE,FALSE
"3449","Trav12d-3","TRAV18",TRUE,FALSE,FALSE
"3450","Trav12n-1","TRAV18",TRUE,FALSE,FALSE
"3451","Trav12n-2","TRAV18",TRUE,FALSE,FALSE
"3452","Trav12n-3","TRAV18",TRUE,FALSE,FALSE
"3453","Trav12-1","TRAV18",TRUE,FALSE,FALSE
"3454","Trav12-2","TRAV18",TRUE,FALSE,FALSE
"3455","Trav12-3","TRAV18",TRUE,FALSE,FALSE
"3456","Depdc5","DEPDC5",FALSE,FALSE,TRUE
"3457","Hyal1","HYAL1",FALSE,FALSE,TRUE
"3458","Lyzl1","LYZL2",FALSE,TRUE,FALSE
"3459","Eif2b5","EIF2B5",FALSE,FALSE,TRUE
"3460","Agr3","AGR3",FALSE,FALSE,TRUE
"3461","Tubb2b","TUBB2B",FALSE,FALSE,TRUE
"3462","Ankrd2","ANKRD2",FALSE,FALSE,TRUE
"3463","Msrb3","MSRB3",FALSE,FALSE,TRUE
"3464","Siae","SIAE",FALSE,FALSE,TRUE
"3465","Dnah1","DNAH1",FALSE,FALSE,TRUE
"3466","Tgfbr3","TGFBR3",FALSE,FALSE,TRUE
"3467","Il1rapl2","IL1RAPL2",FALSE,FALSE,TRUE
"3468","Tox","TOX",FALSE,FALSE,TRUE
"3469","Zfp821","ZNF821",FALSE,FALSE,TRUE
"3470","Best1","BEST1",FALSE,FALSE,TRUE
"3471","Arsj","ARSJ",FALSE,FALSE,TRUE
"3472","Skap2","SKAP2",FALSE,FALSE,TRUE
"3473","Slc10a1","SLC10A1",FALSE,FALSE,TRUE
"3474","Plekhd1","PLEKHD1",FALSE,FALSE,TRUE
"3475","Gm648","CT45A9",FALSE,TRUE,FALSE
"3476","Gli2","GLI2",FALSE,FALSE,TRUE
"3477","Zbtb8a","ZBTB8A",FALSE,FALSE,TRUE
"3478","Draxin","DRAXIN",FALSE,FALSE,TRUE
"3479","Reps2","REPS2",FALSE,FALSE,TRUE
"3480","Map3k8","MAP3K8",FALSE,FALSE,TRUE
"3481","Timm9","TIMM9",FALSE,FALSE,TRUE
"3482","Ldoc1","LDOC1",FALSE,FALSE,TRUE
"3483","Cth","CTH",FALSE,FALSE,TRUE
"3484","Skor2","SKOR2",FALSE,FALSE,TRUE
"3485","Gng3","GNG3",FALSE,FALSE,TRUE
"3486","Ctnnbip1","CTNNBIP1",FALSE,FALSE,TRUE
"3487","Mir450-1","MIR450A1",FALSE,FALSE,TRUE
"3488","Fahd1","FAHD1",FALSE,FALSE,TRUE
"3489","Tfcp2l1","TFCP2L1",FALSE,FALSE,TRUE
"3490","Prdm1","PRDM1",FALSE,FALSE,TRUE
"3491","Fra10ac1","FRA10AC1",FALSE,FALSE,TRUE
"3492","Glis1","GLIS1",FALSE,FALSE,TRUE
"3493","Casp3","CASP3",FALSE,FALSE,TRUE
"3494","Lzts2","LZTS2",FALSE,FALSE,TRUE
"3495","Gimap8","GIMAP8",FALSE,FALSE,TRUE
"3496","Tpcn2","TPCN2",FALSE,FALSE,TRUE
"3497","Hnrnpc","HNRNPCL3",FALSE,TRUE,FALSE
"3498","Map3k9","MAP3K9",FALSE,FALSE,TRUE
"3499","Ibsp","IBSP",FALSE,FALSE,TRUE
"3500","Zpbp2","ZPBP2",FALSE,FALSE,TRUE
"3501","Hk2","HK2",FALSE,FALSE,TRUE
"3502","Prrt1","PRRT1",FALSE,FALSE,TRUE
"3503","Kif5a","KIF5A",FALSE,FALSE,TRUE
"3504","Mefv","MEFV",FALSE,FALSE,TRUE
"3505","Zfyve9","ZFYVE9",FALSE,FALSE,TRUE
"3506","Bves","BVES",FALSE,FALSE,TRUE
"3507","Sgpp2","SGPP2",FALSE,FALSE,TRUE
"3508","Thoc3","THOC3",FALSE,FALSE,TRUE
"3509","Tcl1","TCL1A",FALSE,FALSE,TRUE
"3510","Trav15d-1-dv6d-1","TRDV1",TRUE,FALSE,FALSE
"3511","Trav15d-2-dv6d-2","TRDV1",TRUE,FALSE,FALSE
"3512","Trav15n-1","TRDV1",TRUE,FALSE,FALSE
"3513","Trav15n-2","TRDV1",TRUE,FALSE,FALSE
"3514","Trav15-1-dv6-1","TRDV1",TRUE,FALSE,FALSE
"3515","Trav15-2-dv6-2","TRDV1",TRUE,FALSE,FALSE
"3516","Lca5l","LCA5L",FALSE,FALSE,TRUE
"3517","Xpc","XPC",FALSE,FALSE,TRUE
"3518","Dntt","DNTT",FALSE,FALSE,TRUE
"3519","Rpgrip1","RPGRIP1",FALSE,FALSE,TRUE
"3520","Vwa5b2","VWA5B2",FALSE,FALSE,TRUE
"3521","Cacng2","CACNG2",FALSE,FALSE,TRUE
"3522","Naa30","NAA30",FALSE,FALSE,TRUE
"3523","Hnrnpc","HNRNPCL2",FALSE,TRUE,FALSE
"3524","4930503L19Rik","C18orf54",FALSE,FALSE,TRUE
"3525","Alpk1","ALPK1",FALSE,FALSE,TRUE
"3526","Foxh1","FOXH1",FALSE,FALSE,TRUE
"3527","Plk2","PLK2",FALSE,FALSE,TRUE
"3528","Tmem74","TMEM74",FALSE,FALSE,TRUE
"3529","Dnajb11","DNAJB11",FALSE,FALSE,TRUE
"3530","Ambp","AMBP",FALSE,FALSE,TRUE
"3531","Mettl1","METTL1",FALSE,FALSE,TRUE
"3532","Cep162","CEP162",FALSE,FALSE,TRUE
"3533","Irf2","IRF2",FALSE,FALSE,TRUE
"3534","Hnrnpc","HNRNPCL4",FALSE,TRUE,FALSE
"3535","Chrdl1","CHRDL1",FALSE,FALSE,TRUE
"3536","Ranbp3","RANBP3",FALSE,FALSE,TRUE
"3537","Ubiad1","UBIAD1",FALSE,FALSE,TRUE
"3538","Pkd2l1","PKD2L1",FALSE,FALSE,TRUE
"3539","Slc25a26","SLC25A26",FALSE,FALSE,TRUE
"3540","Rarres2","RARRES2",FALSE,FALSE,TRUE
"3541","3110040N11Rik","C15orf40",FALSE,FALSE,TRUE
"3542","Cd5","CD5",FALSE,FALSE,TRUE
"3543","Gtf2h5","GTF2H5",FALSE,FALSE,TRUE
"3544","Txnip","TXNIP",FALSE,FALSE,TRUE
"3545","Plp1","PLP1",FALSE,FALSE,TRUE
"3546","Bex2","BEX1",TRUE,TRUE,FALSE
"3547","Bex1","BEX1",TRUE,TRUE,FALSE
"3548","Kir3dl2","KIR2DL3",TRUE,TRUE,FALSE
"3549","Kir3dl1","KIR2DL3",TRUE,TRUE,FALSE
"3550","Calm4","CALML5",TRUE,FALSE,FALSE
"3551","Calm5","CALML5",TRUE,FALSE,FALSE
"3552","Olfr728","OR4K1",FALSE,FALSE,TRUE
"3553","Smpd2","SMPD2",FALSE,FALSE,TRUE
"3554","Gprin1","GPRIN1",FALSE,FALSE,TRUE
"3555","Olfr167","OR2L2",FALSE,TRUE,FALSE
"3556","Cnga1","CNGA1",FALSE,FALSE,TRUE
"3557","Rab3c","RAB3C",FALSE,FALSE,TRUE
"3558","Gpm6a","GPM6A",FALSE,FALSE,TRUE
"3559","Ttc24","TTC24",FALSE,FALSE,TRUE
"3560","Tec","TEC",FALSE,FALSE,TRUE
"3561","Rspo2","RSPO2",FALSE,FALSE,TRUE
"3562","Exosc5","EXOSC5",FALSE,FALSE,TRUE
"3563","Ndufa9","NDUFA9",FALSE,FALSE,TRUE
"3564","Tmem129","TMEM129",FALSE,FALSE,TRUE
"3565","Wnt8b","WNT8B",FALSE,FALSE,TRUE
"3566","Wbp2","WBP2",FALSE,FALSE,TRUE
"3567","Dram1","DRAM1",FALSE,FALSE,TRUE
"3568","Hbb-y","HBE1",FALSE,FALSE,TRUE
"3569","Sucla2","SUCLA2",FALSE,FALSE,TRUE
"3570","Atp2a1","ATP2A1",FALSE,FALSE,TRUE
"3571","Olfr285","OR8S1",FALSE,FALSE,TRUE
"3572","Defb15","DEFB134",TRUE,TRUE,FALSE
"3573","Xpot","XPOT",FALSE,FALSE,TRUE
"3574","Zc3h13","ZC3H13",FALSE,FALSE,TRUE
"3575","Mrpl43","MRPL43",FALSE,FALSE,TRUE
"3576","Ext1","EXT1",FALSE,FALSE,TRUE
"3577","Cd9","CD9",FALSE,FALSE,TRUE
"3578","Neil3","NEIL3",FALSE,FALSE,TRUE
"3579","Klk12","KLK12",FALSE,FALSE,TRUE
"3580","Prss48","PRSS48",FALSE,FALSE,TRUE
"3581","Xpo7","XPO7",FALSE,FALSE,TRUE
"3582","Rexo4","REXO4",FALSE,FALSE,TRUE
"3583","Kcnd1","KCND1",FALSE,FALSE,TRUE
"3584","Siah1b","SIAH1",TRUE,FALSE,FALSE
"3585","Lrrtm4","LRRTM4",FALSE,FALSE,TRUE
"3586","Daam1","DAAM1",FALSE,FALSE,TRUE
"3587","Grm2","GRM2",FALSE,FALSE,TRUE
"3588","Fgf15","FGF19",FALSE,FALSE,TRUE
"3589","Pygl","PYGL",FALSE,FALSE,TRUE
"3590","Lama1","LAMA1",FALSE,FALSE,TRUE
"3591","Smg7","SMG7",FALSE,FALSE,TRUE
"3592","Olfr167","OR2L8",FALSE,TRUE,FALSE
"3593","Eif3i","EIF3I",FALSE,FALSE,TRUE
"3594","Nudt12","NUDT12",FALSE,FALSE,TRUE
"3595","Ppm1h","PPM1H",FALSE,FALSE,TRUE
"3596","Stab1","STAB1",FALSE,FALSE,TRUE
"3597","Slc38a4","SLC38A4",FALSE,FALSE,TRUE
"3598","Olfr635","OR51Q1",TRUE,FALSE,FALSE
"3599","Olfr638","OR51Q1",TRUE,FALSE,FALSE
"3600","Dok2","DOK2",FALSE,FALSE,TRUE
"3601","Nup85","NUP85",FALSE,FALSE,TRUE
"3602","Olfr671","OR52E6",TRUE,TRUE,FALSE
"3603","Olfr675","OR52E6",TRUE,TRUE,FALSE
"3604","Mrpl37","MRPL37",FALSE,FALSE,TRUE
"3605","Lman2","LMAN2",FALSE,FALSE,TRUE
"3606","Tmem138","TMEM138",FALSE,FALSE,TRUE
"3607","Mir28a","MIR28",FALSE,FALSE,TRUE
"3608","Rrp9","RRP9",FALSE,FALSE,TRUE
"3609","Gm22589","SNORD84",FALSE,FALSE,TRUE
"3610","Timm17b","TIMM17B",FALSE,FALSE,TRUE
"3611","Pus10","PUS10",FALSE,FALSE,TRUE
"3612","Bhlha15","BHLHA15",FALSE,FALSE,TRUE
"3613","Atp9b","ATP9B",FALSE,FALSE,TRUE
"3614","Trap1","TRAP1",FALSE,FALSE,TRUE
"3615","Atf7ip2","ATF7IP2",FALSE,FALSE,TRUE
"3616","Col4a6","COL4A6",FALSE,FALSE,TRUE
"3617","Vps13b","VPS13B",FALSE,FALSE,TRUE
"3618","Eogt","EOGT",FALSE,FALSE,TRUE
"3619","Dgat1","DGAT1",FALSE,FALSE,TRUE
"3620","Spp1","SPP1",FALSE,FALSE,TRUE
"3621","Rrp12","RRP12",FALSE,FALSE,TRUE
"3622","Shisa3","SHISA3",FALSE,FALSE,TRUE
"3623","Snx14","SNX14",FALSE,FALSE,TRUE
"3624","Aadat","AADAT",FALSE,FALSE,TRUE
"3625","Entpd7","ENTPD7",FALSE,FALSE,TRUE
"3626","Rwdd2b","RWDD2B",FALSE,FALSE,TRUE
"3627","Mir363","MIR363",FALSE,FALSE,TRUE
"3628","Hhipl1","HHIPL1",FALSE,FALSE,TRUE
"3629","Tgfb1","TGFB1",FALSE,FALSE,TRUE
"3630","Sema4d","SEMA4D",FALSE,FALSE,TRUE
"3631","Stat4","STAT4",FALSE,FALSE,TRUE
"3632","Tnc","TNC",FALSE,FALSE,TRUE
"3633","Uba3","UBA3",FALSE,FALSE,TRUE
"3634","Unk","UNK",FALSE,FALSE,TRUE
"3635","Btd","BTD",FALSE,FALSE,TRUE
"3636","Ptp4a2","PTP4A2",FALSE,FALSE,TRUE
"3637","Pappa","PAPPA",FALSE,FALSE,TRUE
"3638","Miip","MIIP",FALSE,FALSE,TRUE
"3639","Herc4","HERC4",FALSE,FALSE,TRUE
"3640","Strn3","STRN3",FALSE,FALSE,TRUE
"3641","Erich1","ERICH1",FALSE,FALSE,TRUE
"3642","Rmi2","RMI2",FALSE,FALSE,TRUE
"3643","Dok6","DOK6",FALSE,FALSE,TRUE
"3644","Prpf3","PRPF3",FALSE,FALSE,TRUE
"3645","Slc6a6","SLC6A6",FALSE,FALSE,TRUE
"3646","Npc1","NPC1",FALSE,FALSE,TRUE
"3647","Adamts5","ADAMTS5",FALSE,FALSE,TRUE
"3648","Defb15","DEFB104A",TRUE,TRUE,FALSE
"3649","Wdr17","WDR17",FALSE,FALSE,TRUE
"3650","Galntl6","GALNTL6",FALSE,FALSE,TRUE
"3651","Aoc1","AOC1",TRUE,FALSE,FALSE
"3652","Doxl1","AOC1",TRUE,FALSE,FALSE
"3653","Doxl2","AOC1",TRUE,FALSE,FALSE
"3654","Svs1","AOC1",TRUE,FALSE,FALSE
"3655","Kif26b","KIF26B",FALSE,FALSE,TRUE
"3656","Dok1","DOK1",FALSE,FALSE,TRUE
"3657","Kir3dl2","KIR3DL1",TRUE,TRUE,FALSE
"3658","Kir3dl1","KIR3DL1",TRUE,TRUE,FALSE
"3659","Rasl11b","RASL11B",FALSE,FALSE,TRUE
"3660","Dmrtb1","DMRTB1",FALSE,FALSE,TRUE
"3661","Dtwd2","DTWD2",FALSE,FALSE,TRUE
"3662","Cggbp1","CGGBP1",FALSE,FALSE,TRUE
"3663","Cd4","CD4",FALSE,FALSE,TRUE
"3664","Pts","PTS",FALSE,FALSE,TRUE
"3665","Vps29","VPS29",FALSE,FALSE,TRUE
"3666","Ccnh","CCNH",FALSE,FALSE,TRUE
"3667","Sspn","SSPN",FALSE,FALSE,TRUE
"3668","Tinagl1","TINAGL1",FALSE,FALSE,TRUE
"3669","Slc35a2","SLC35A2",FALSE,FALSE,TRUE
"3670","A26c2","POTEA",TRUE,FALSE,FALSE
"3671","4930467E23Rik","POTEA",TRUE,FALSE,FALSE
"3672","Gm31371","POTEA",TRUE,FALSE,FALSE
"3673","Gm15319","POTEA",TRUE,FALSE,FALSE
"3674","Gm21119","POTEA",TRUE,FALSE,FALSE
"3675","Steap1","STEAP1B",FALSE,TRUE,FALSE
"3676","Spsb1","SPSB1",FALSE,FALSE,TRUE
"3677","Mfsd3","MFSD3",FALSE,FALSE,TRUE
"3678","Mir19b-2","MIR19B2",FALSE,FALSE,TRUE
"3679","Nelfe","NELFE",FALSE,FALSE,TRUE
"3680","Ascl1","ASCL1",FALSE,FALSE,TRUE
"3681","Matn1","MATN1",FALSE,FALSE,TRUE
"3682","Zfp648","ZNF648",FALSE,FALSE,TRUE
"3683","Nlrp9c","NLRP9",TRUE,FALSE,FALSE
"3684","Nlrp9a","NLRP9",TRUE,FALSE,FALSE
"3685","Srgap1","SRGAP1",FALSE,FALSE,TRUE
"3686","Serpina1b","SERPINA1",TRUE,FALSE,FALSE
"3687","Serpina1d","SERPINA1",TRUE,FALSE,FALSE
"3688","Serpina1a","SERPINA1",TRUE,FALSE,FALSE
"3689","Serpina1c","SERPINA1",TRUE,FALSE,FALSE
"3690","Serpina1e","SERPINA1",TRUE,FALSE,FALSE
"3691","Gnat1","GNAT1",FALSE,FALSE,TRUE
"3692","Tmf1","TMF1",FALSE,FALSE,TRUE
"3693","Mir193b","MIR193B",FALSE,FALSE,TRUE
"3694","H6pd","H6PD",FALSE,FALSE,TRUE
"3695","G6pdx","G6PD",TRUE,FALSE,FALSE
"3696","Zfp449","ZNF449",FALSE,FALSE,TRUE
"3697","Car14","CA14",FALSE,FALSE,TRUE
"3698","Eno2","ENO2",FALSE,FALSE,TRUE
"3699","Diaph3","DIAPH3",FALSE,FALSE,TRUE
"3700","Iqcf1","IQCF1",FALSE,FALSE,TRUE
"3701","Gsdma3","GSDMA",TRUE,FALSE,FALSE
"3702","Gsdma2","GSDMA",TRUE,FALSE,FALSE
"3703","Ncald","NCALD",FALSE,FALSE,TRUE
"3704","Tuba1b","TUBA1B",FALSE,FALSE,TRUE
"3705","Acy1","ACY1",FALSE,FALSE,TRUE
"3706","Apol7a","APOL2",TRUE,TRUE,FALSE
"3707","Apol9a","APOL2",TRUE,TRUE,FALSE
"3708","Apol7b","APOL2",TRUE,TRUE,FALSE
"3709","Apol10a","APOL2",TRUE,TRUE,FALSE
"3710","Apol11a","APOL2",TRUE,TRUE,FALSE
"3711","Apol7c","APOL2",TRUE,TRUE,FALSE
"3712","Apol10b","APOL2",TRUE,TRUE,FALSE
"3713","Apol11b","APOL2",TRUE,TRUE,FALSE
"3714","Apol7e","APOL2",TRUE,TRUE,FALSE
"3715","Apol9b","APOL2",TRUE,TRUE,FALSE
"3716","Apol8","APOL2",TRUE,TRUE,FALSE
"3717","Tspyl4","TSPYL4",FALSE,FALSE,TRUE
"3718","1700001P01Rik","C17orf98",FALSE,FALSE,TRUE
"3719","Mgst2","MGST2",FALSE,FALSE,TRUE
"3720","Zfp346","ZNF346",FALSE,FALSE,TRUE
"3721","Pstpip2","PSTPIP2",FALSE,FALSE,TRUE
"3722","Suclg2","SUCLG2",FALSE,FALSE,TRUE
"3723","Timm23","TIMM23",FALSE,FALSE,TRUE
"3724","Bhlhb9","BHLHB9",FALSE,FALSE,TRUE
"3725","Numb","NUMB",FALSE,FALSE,TRUE
"3726","Itm2b","ITM2B",FALSE,FALSE,TRUE
"3727","Rprd2","RPRD2",FALSE,FALSE,TRUE
"3728","Ccdc112","CCDC112",FALSE,FALSE,TRUE
"3729","Cltb","CLTB",FALSE,FALSE,TRUE
"3730","Ppp4r1","PPP4R1",FALSE,FALSE,TRUE
"3731","Sec14l5","SEC14L5",FALSE,FALSE,TRUE
"3732","Ephb3","EPHB3",FALSE,FALSE,TRUE
"3733","Krt73","KRT73",FALSE,FALSE,TRUE
"3734","Cav1","CAV1",FALSE,FALSE,TRUE
"3735","Caskin2","CASKIN2",FALSE,FALSE,TRUE
"3736","Fkbpl","FKBPL",FALSE,FALSE,TRUE
"3737","Prkx","PRKX",FALSE,FALSE,TRUE
"3738","Ccdc177","CCDC177",FALSE,FALSE,TRUE
"3739","Wdr25","WDR25",FALSE,FALSE,TRUE
"3740","Trav8d-1","TRAV17",TRUE,FALSE,FALSE
"3741","Trav8d-2","TRAV17",TRUE,FALSE,FALSE
"3742","Trav8n-2","TRAV17",TRUE,FALSE,FALSE
"3743","Trav8-1","TRAV17",TRUE,FALSE,FALSE
"3744","Hps6","HPS6",FALSE,FALSE,TRUE
"3745","Rfx1","RFX1",FALSE,FALSE,TRUE
"3746","Mcc","MCC",FALSE,FALSE,TRUE
"3747","Ap4s1","AP4S1",FALSE,FALSE,TRUE
"3748","Cd27","CD27",FALSE,FALSE,TRUE
"3749","Otub1","OTUB1",FALSE,FALSE,TRUE
"3750","Sst","SST",FALSE,FALSE,TRUE
"3751","Akr1e1","AKR1E2",FALSE,FALSE,TRUE
"3752","Tmem201","TMEM201",FALSE,FALSE,TRUE
"3753","Barx2","BARX2",FALSE,FALSE,TRUE
"3754","Lvrn","LVRN",FALSE,FALSE,TRUE
"3755","Usp34","USP34",FALSE,FALSE,TRUE
"3756","Dnaja4","DNAJA4",FALSE,FALSE,TRUE
"3757","Mbd6","MBD6",FALSE,FALSE,TRUE
"3758","Stkld1","STKLD1",FALSE,FALSE,TRUE
"3759","Atxn1l","ATXN1L",FALSE,FALSE,TRUE
"3760","Slc38a2","SLC38A2",FALSE,FALSE,TRUE
"3761","Ms4a4a","MS4A4A",TRUE,TRUE,FALSE
"3762","Ms4a4c","MS4A4A",TRUE,TRUE,FALSE
"3763","Ms4a4b","MS4A4A",TRUE,TRUE,FALSE
"3764","Ms4a4d","MS4A4A",TRUE,TRUE,FALSE
"3765","Prph","PRPH",FALSE,FALSE,TRUE
"3766","Fam90a1a","FAM90A23P",TRUE,TRUE,FALSE
"3767","Sh3d19","SH3D19",FALSE,FALSE,TRUE
"3768","Gpr101","GPR101",FALSE,FALSE,TRUE
"3769","Tmprss2","TMPRSS2",FALSE,FALSE,TRUE
"3770","Utp14b","UTP14A",TRUE,TRUE,FALSE
"3771","Rab3il1","RAB3IL1",FALSE,FALSE,TRUE
"3772","Snora26","SNORA26",TRUE,FALSE,FALSE
"3773","Tspan13","TSPAN13",FALSE,FALSE,TRUE
"3774","Fetub","FETUB",FALSE,FALSE,TRUE
"3775","Dip2b","DIP2B",FALSE,FALSE,TRUE
"3776","Nlrp3","NLRP3",FALSE,FALSE,TRUE
"3777","Snapc1l","SNAPC1",TRUE,FALSE,FALSE
"3778","Snapc1","SNAPC1",TRUE,FALSE,FALSE
"3779","Zfp326","ZNF326",FALSE,FALSE,TRUE
"3780","Sostdc1","SOSTDC1",FALSE,FALSE,TRUE
"3781","Siah3","SIAH3",FALSE,FALSE,TRUE
"3782","Fam181a","FAM181A",FALSE,FALSE,TRUE
"3783","Svil","SVIL",FALSE,FALSE,TRUE
"3784","Rbbp7","RBBP7",FALSE,FALSE,TRUE
